entity_id	valid	rejected	polled	electors	PA	UNP	Ind 2	SMBP	Ind 1	SLPF
LK-1209165	405.0	6.0	411.0	524.0	239.0	161.0	2.0	1.0	1.0	1.0
LK-1115160	405.0	10.0	414.0	590.0	226.0	168.0	2.0	6.0	2.0	1.0
LK-6224100	405.0	8.0	413.0	592.0	266.0	132.0	4.0	1.0	1.0	1.0
LK-9145005	405.0	8.0	413.0	519.0	208.0	189.0	3.0	2.0	1.0	1.0
LK-9106080	405.0	5.0	411.0	538.0	245.0	155.0	3.0	1.0	1.0	1.0
LK-6181115	405.0	6.0	411.0	540.0	239.0	161.0	2.0	1.0	1.0	1.0
LK-6121125	405.0	7.0	412.0	532.0	251.0	148.0	2.0	1.0	1.0	1.0
LK-2309195	405.0	12.0	418.0	531.0	219.0	177.0	4.0	2.0	2.0	2.0
LK-2309505	405.0	12.0	417.0	530.0	219.0	176.0	4.0	2.0	2.0	1.0
LK-3230025	405.0	7.0	412.0	595.0	250.0	147.0	3.0	2.0	1.0	2.0
LK-2151075	405.0	13.0	418.0	543.0	231.0	167.0	3.0	2.0	1.0	1.0
LK-6175205	405.0	4.0	409.0	517.0	232.0	169.0	2.0	1.0	1.0	1.0
LK-3245045	405.0	5.0	410.0	584.0	269.0	129.0	2.0	2.0	1.0	2.0
LK-3324260	405.0	9.0	413.0	645.0	234.0	158.0	4.0	3.0	2.0	3.0
LK-2115030	405.0	15.0	420.0	530.0	213.0	184.0	3.0	2.0	2.0	1.0
LK-2306015	405.0	11.0	416.0	505.0	214.0	183.0	3.0	2.0	1.0	1.0
LK-2136265	405.0	9.0	414.0	546.0	234.0	165.0	2.0	2.0	1.0	1.0
LK-3139165	405.0	6.0	411.0	608.0	231.0	169.0	1.0	2.0	1.0	1.0
LK-6145060	405.0	5.0	411.0	545.0	239.0	160.0	2.0	1.0	1.0	1.0
LK-7166070	405.0	8.0	413.0	533.0	247.0	152.0	3.0	1.0	1.0	1.0
LK-2145360	405.0	10.0	415.0	537.0	206.0	193.0	3.0	1.0	1.0	1.0
LK-5236060	405.0	5.0	410.0	553.0	328.0	64.0	10.0	1.0	1.0	1.0
LK-8118015	405.0	22.0	427.0	542.0	229.0	163.0	7.0	2.0	2.0	2.0
LK-5324070	405.0	8.0	413.0	670.0	253.0	144.0	5.0	1.0	1.0	1.0
LK-2106230	404.0	9.0	413.0	535.0	236.0	162.0	3.0	1.0	1.0	1.0
LK-1227590	404.0	6.0	410.0	526.0	297.0	100.0	2.0	2.0	1.0	1.0
LK-1233150	404.0	6.0	410.0	570.0	270.0	128.0	1.0	2.0	1.0	1.0
LK-1112105	404.0	6.0	410.0	627.0	265.0	132.0	2.0	3.0	2.0	1.0
LK-1215075	404.0	5.0	410.0	548.0	258.0	140.0	2.0	2.0	1.0	1.0
LK-1215310	404.0	5.0	409.0	548.0	258.0	140.0	2.0	2.0	1.0	1.0
LK-7212250	404.0	11.0	415.0	560.0	236.0	162.0	3.0	1.0	1.0	1.0
LK-2206105	404.0	9.0	413.0	551.0	243.0	152.0	4.0	2.0	1.0	1.0
LK-3115165	404.0	7.0	411.0	517.0	237.0	162.0	2.0	1.0	1.0	1.0
LK-9115150	404.0	9.0	413.0	514.0	229.0	168.0	2.0	2.0	1.0	1.0
LK-3127215	404.0	7.0	411.0	541.0	247.0	151.0	2.0	1.0	1.0	1.0
LK-1339060	404.0	7.0	410.0	574.0	237.0	160.0	2.0	1.0	1.0	1.0
LK-1339110	404.0	7.0	410.0	574.0	237.0	160.0	2.0	1.0	1.0	1.0
LK-6106305	404.0	7.0	411.0	534.0	252.0	145.0	3.0	1.0	1.0	1.0
LK-8218165	404.0	12.0	416.0	528.0	263.0	130.0	6.0	2.0	1.0	2.0
LK-1312160	404.0	7.0	410.0	532.0	228.0	169.0	2.0	1.0	1.0	1.0
LK-3151175	404.0	6.0	410.0	576.0	258.0	140.0	2.0	1.0	1.0	1.0
LK-3154290	404.0	6.0	410.0	577.0	258.0	140.0	2.0	1.0	1.0	1.0
LK-3227090	404.0	6.0	410.0	607.0	273.0	124.0	3.0	2.0	1.0	1.0
LK-3233050	404.0	6.0	409.0	606.0	272.0	124.0	3.0	2.0	1.0	1.0
LK-6145210	404.0	5.0	409.0	542.0	238.0	159.0	2.0	1.0	1.0	1.0
LK-2145250	404.0	10.0	414.0	536.0	205.0	192.0	3.0	1.0	1.0	1.0
LK-6163455	404.0	8.0	412.0	561.0	231.0	164.0	4.0	2.0	1.0	2.0
LK-4103040	404.0	3.0	408.0	1317.0	393.0	2.0	8.0	1.0	0.0	0.0
LK-4139150	404.0	3.0	407.0	1316.0	392.0	2.0	8.0	1.0	0.0	0.0
LK-1227060	403.0	6.0	409.0	526.0	297.0	100.0	2.0	2.0	1.0	1.0
LK-1227160	403.0	6.0	409.0	526.0	297.0	100.0	2.0	2.0	1.0	1.0
LK-1227285	403.0	6.0	409.0	526.0	297.0	100.0	2.0	2.0	1.0	1.0
LK-1306280	403.0	6.0	409.0	537.0	251.0	147.0	2.0	2.0	1.0	1.0
LK-1318025	403.0	6.0	409.0	537.0	251.0	147.0	2.0	2.0	1.0	1.0
LK-7215115	403.0	11.0	414.0	559.0	235.0	161.0	3.0	1.0	1.0	1.0
LK-2206150	403.0	9.0	412.0	549.0	242.0	152.0	4.0	2.0	1.0	1.0
LK-7163070	403.0	9.0	412.0	526.0	281.0	114.0	4.0	1.0	1.0	2.0
LK-1230370	403.0	6.0	409.0	541.0	264.0	134.0	2.0	2.0	1.0	1.0
LK-6124110	403.0	7.0	410.0	536.0	236.0	161.0	3.0	1.0	1.0	1.0
LK-1336025	403.0	7.0	409.0	573.0	237.0	160.0	2.0	1.0	1.0	1.0
LK-6184060	403.0	6.0	409.0	537.0	237.0	160.0	2.0	1.0	1.0	1.0
LK-8218130	403.0	12.0	415.0	527.0	262.0	130.0	6.0	2.0	1.0	2.0
LK-6121060	403.0	7.0	410.0	529.0	250.0	147.0	2.0	1.0	1.0	1.0
LK-2309440	403.0	12.0	415.0	528.0	218.0	175.0	4.0	2.0	2.0	1.0
LK-2306495	403.0	11.0	414.0	503.0	213.0	183.0	3.0	2.0	1.0	1.0
LK-8127005	403.0	14.0	416.0	512.0	221.0	174.0	4.0	1.0	1.0	2.0
LK-4203040	403.0	5.0	408.0	1350.0	365.0	24.0	12.0	1.0	0.0	1.0
LK-2133390	402.0	9.0	410.0	532.0	234.0	161.0	3.0	1.0	1.0	1.0
LK-1136360	402.0	6.0	408.0	575.0	281.0	115.0	1.0	2.0	1.0	1.0
LK-1227280	402.0	6.0	408.0	524.0	296.0	99.0	2.0	2.0	1.0	1.0
LK-5248060	402.0	5.0	407.0	558.0	324.0	67.0	8.0	1.0	1.0	1.0
LK-7163080	402.0	9.0	411.0	525.0	281.0	114.0	4.0	1.0	1.0	2.0
LK-1309155	402.0	6.0	408.0	531.0	246.0	149.0	2.0	2.0	1.0	1.0
LK-6233120	402.0	6.0	409.0	572.0	244.0	153.0	3.0	1.0	1.0	1.0
LK-3118085	402.0	7.0	410.0	515.0	236.0	161.0	2.0	1.0	1.0	1.0
LK-6127370	402.0	7.0	409.0	534.0	236.0	161.0	3.0	1.0	1.0	1.0
LK-6178300	402.0	5.0	407.0	519.0	253.0	144.0	2.0	1.0	1.0	1.0
LK-6139025	402.0	7.0	409.0	528.0	249.0	147.0	2.0	1.0	1.0	1.0
LK-3209185	402.0	7.0	409.0	590.0	248.0	146.0	3.0	2.0	1.0	2.0
LK-3142010	402.0	6.0	408.0	546.0	247.0	150.0	1.0	2.0	1.0	1.0
LK-3145260	402.0	6.0	408.0	546.0	247.0	150.0	1.0	2.0	1.0	1.0
LK-3154035	402.0	6.0	408.0	574.0	257.0	139.0	2.0	1.0	1.0	1.0
LK-3248190	402.0	5.0	407.0	580.0	267.0	128.0	2.0	2.0	1.0	2.0
LK-6239135	402.0	5.0	407.0	576.0	249.0	149.0	2.0	1.0	1.0	1.0
LK-5127040	402.0	8.0	410.0	601.0	378.0	6.0	15.0	1.0	1.0	1.0
LK-7203115	402.0	12.0	414.0	556.0	250.0	146.0	3.0	1.0	1.0	2.0
LK-2227070	402.0	9.0	411.0	488.0	262.0	131.0	5.0	1.0	1.0	1.0
LK-6148085	402.0	5.0	407.0	540.0	237.0	159.0	2.0	1.0	1.0	1.0
LK-2145025	402.0	10.0	411.0	532.0	204.0	191.0	3.0	1.0	1.0	1.0
LK-9233070	402.0	10.0	411.0	562.0	200.0	194.0	4.0	1.0	1.0	1.0
LK-5218095	402.0	5.0	407.0	549.0	326.0	64.0	10.0	1.0	1.0	1.0
LK-5218165	402.0	5.0	407.0	549.0	326.0	64.0	10.0	1.0	1.0	1.0
LK-9209250	402.0	8.0	410.0	540.0	219.0	177.0	3.0	1.0	1.0	1.0
LK-7133115	402.0	8.0	409.0	533.0	259.0	137.0	3.0	1.0	1.0	1.0
LK-8115020	402.0	15.0	417.0	532.0	224.0	164.0	7.0	2.0	3.0	3.0
LK-1221175	401.0	7.0	407.0	563.0	256.0	140.0	1.0	2.0	1.0	1.0
LK-1212395	401.0	9.0	410.0	561.0	253.0	142.0	2.0	2.0	1.0	1.0
LK-1212505	401.0	9.0	410.0	562.0	253.0	142.0	2.0	2.0	1.0	1.0
LK-7163095	401.0	9.0	409.0	522.0	280.0	114.0	4.0	1.0	1.0	2.0
LK-1230600	401.0	6.0	407.0	539.0	263.0	134.0	2.0	2.0	1.0	1.0
LK-1209230	401.0	6.0	406.0	518.0	237.0	160.0	2.0	1.0	1.0	1.0
LK-1115325	401.0	9.0	411.0	585.0	224.0	166.0	2.0	6.0	2.0	1.0
LK-3127335	401.0	7.0	408.0	537.0	245.0	150.0	2.0	1.0	1.0	1.0
LK-6178130	401.0	5.0	405.0	516.0	252.0	144.0	2.0	1.0	1.0	1.0
LK-2230025	401.0	14.0	415.0	558.0	238.0	153.0	5.0	2.0	1.0	1.0
LK-3209065	401.0	7.0	408.0	589.0	247.0	145.0	3.0	2.0	1.0	2.0
LK-2303030	401.0	15.0	416.0	534.0	207.0	185.0	5.0	1.0	1.0	1.0
LK-2303130	401.0	16.0	417.0	536.0	207.0	185.0	5.0	1.0	1.0	1.0
LK-7206105	401.0	9.0	411.0	526.0	228.0	167.0	3.0	1.0	1.0	1.0
LK-6149025	401.0	6.0	407.0	545.0	229.0	166.0	2.0	2.0	1.0	1.0
LK-6145227	401.0	5.0	407.0	539.0	237.0	158.0	2.0	1.0	1.0	1.0
LK-7157040	401.0	8.0	409.0	528.0	244.0	150.0	3.0	1.0	1.0	1.0
LK-7157080	401.0	8.0	409.0	528.0	244.0	150.0	3.0	1.0	1.0	1.0
LK-8118035	401.0	22.0	423.0	538.0	227.0	162.0	7.0	2.0	2.0	2.0
LK-3130100	401.0	7.0	408.0	608.0	257.0	137.0	3.0	1.0	1.0	2.0
LK-2103065	401.0	6.0	407.0	534.0	212.0	183.0	2.0	1.0	1.0	1.0
LK-2133100	400.0	9.0	409.0	530.0	233.0	160.0	3.0	1.0	1.0	1.0
LK-1227330	400.0	6.0	406.0	521.0	294.0	99.0	2.0	2.0	1.0	1.0
LK-5233155	400.0	5.0	405.0	555.0	323.0	67.0	8.0	1.0	1.0	1.0
LK-5242085	400.0	5.0	406.0	556.0	323.0	67.0	8.0	1.0	1.0	1.0
LK-7212020	400.0	11.0	411.0	554.0	233.0	160.0	3.0	1.0	1.0	1.0
LK-8221105	400.0	10.0	410.0	556.0	251.0	139.0	4.0	3.0	1.0	2.0
LK-1230625	400.0	6.0	405.0	537.0	261.0	133.0	2.0	2.0	1.0	1.0
LK-1118175	400.0	9.0	409.0	582.0	223.0	166.0	2.0	6.0	2.0	1.0
LK-6245205	400.0	7.0	407.0	569.0	244.0	151.0	2.0	1.0	1.0	1.0
LK-1330190	400.0	8.0	408.0	580.0	244.0	150.0	2.0	1.0	1.0	1.0
LK-1330260	400.0	8.0	408.0	580.0	244.0	150.0	2.0	1.0	1.0	1.0
LK-6212030	400.0	8.0	408.0	585.0	263.0	130.0	3.0	1.0	1.0	1.0
LK-6227085	400.0	8.0	408.0	584.0	263.0	130.0	3.0	1.0	1.0	1.0
LK-9121035	400.0	8.0	407.0	512.0	206.0	186.0	3.0	2.0	1.0	1.0
LK-6106020	400.0	6.0	406.0	528.0	250.0	144.0	3.0	1.0	1.0	1.0
LK-3203040	400.0	10.0	410.0	560.0	242.0	148.0	4.0	2.0	2.0	2.0
LK-6139150	400.0	7.0	406.0	525.0	248.0	146.0	2.0	1.0	1.0	1.0
LK-7106095	400.0	7.0	407.0	559.0	260.0	132.0	4.0	1.0	1.0	2.0
LK-9212240	400.0	8.0	408.0	566.0	249.0	146.0	2.0	1.0	1.0	1.0
LK-2145190	400.0	10.0	410.0	531.0	203.0	190.0	3.0	1.0	1.0	1.0
LK-8124050	400.0	21.0	421.0	549.0	226.0	162.0	6.0	2.0	2.0	2.0
LK-2121110	400.0	10.0	410.0	482.0	259.0	134.0	3.0	1.0	1.0	1.0
LK-2103285	400.0	6.0	406.0	533.0	212.0	182.0	2.0	1.0	1.0	1.0
LK-2124220	400.0	10.0	410.0	517.0	224.0	168.0	4.0	1.0	1.0	1.0
LK-2124225	400.0	10.0	410.0	516.0	224.0	168.0	4.0	1.0	1.0	1.0
LK-3312045	399.0	9.0	408.0	634.0	253.0	137.0	2.0	3.0	1.0	3.0
LK-1212130	399.0	9.0	408.0	559.0	252.0	141.0	2.0	2.0	1.0	1.0
LK-2203255	399.0	9.0	408.0	544.0	240.0	151.0	4.0	2.0	1.0	1.0
LK-1209280	399.0	6.0	404.0	515.0	235.0	159.0	2.0	1.0	1.0	1.0
LK-6233090	399.0	6.0	405.0	567.0	242.0	152.0	3.0	1.0	1.0	1.0
LK-6209025	399.0	8.0	406.0	583.0	262.0	130.0	3.0	1.0	1.0	1.0
LK-3103095	399.0	6.0	405.0	555.0	249.0	145.0	2.0	1.0	1.0	1.0
LK-6121085	399.0	7.0	406.0	524.0	247.0	146.0	2.0	1.0	1.0	1.0
LK-3212080	399.0	7.0	406.0	587.0	246.0	145.0	3.0	2.0	1.0	2.0
LK-3154220	399.0	6.0	405.0	570.0	255.0	138.0	2.0	1.0	1.0	1.0
LK-2136475	399.0	9.0	407.0	537.0	231.0	162.0	2.0	2.0	1.0	1.0
LK-5124075	399.0	8.0	407.0	597.0	376.0	6.0	15.0	1.0	1.0	1.0
LK-6151130	399.0	6.0	406.0	559.0	233.0	161.0	2.0	1.0	1.0	1.0
LK-3139090	399.0	6.0	405.0	599.0	228.0	167.0	1.0	2.0	1.0	1.0
LK-2227090	399.0	9.0	408.0	483.0	260.0	130.0	5.0	1.0	1.0	1.0
LK-6163030	399.0	8.0	407.0	554.0	228.0	162.0	4.0	2.0	1.0	2.0
LK-3303025	398.0	8.0	406.0	631.0	252.0	137.0	2.0	3.0	1.0	3.0
LK-1215100	398.0	5.0	403.0	540.0	254.0	138.0	2.0	2.0	1.0	1.0
LK-1215105	398.0	5.0	404.0	540.0	255.0	138.0	2.0	2.0	1.0	1.0
LK-1212530	398.0	9.0	407.0	558.0	251.0	141.0	2.0	2.0	1.0	1.0
LK-2206200	398.0	9.0	407.0	543.0	240.0	150.0	4.0	2.0	1.0	1.0
LK-1309265	398.0	6.0	404.0	526.0	243.0	148.0	2.0	2.0	1.0	1.0
LK-6124155	398.0	7.0	405.0	529.0	233.0	159.0	3.0	1.0	1.0	1.0
LK-6248115	398.0	7.0	405.0	566.0	243.0	151.0	2.0	1.0	1.0	1.0
LK-1330235	398.0	8.0	405.0	577.0	243.0	149.0	2.0	1.0	1.0	1.0
LK-6209045	398.0	8.0	406.0	582.0	262.0	130.0	3.0	1.0	1.0	1.0
LK-6209050	398.0	8.0	405.0	581.0	261.0	129.0	3.0	1.0	1.0	1.0
LK-3221160	398.0	5.0	403.0	593.0	265.0	128.0	2.0	1.0	1.0	1.0
LK-8218115	398.0	12.0	410.0	520.0	259.0	128.0	6.0	2.0	1.0	2.0
LK-3209085	398.0	7.0	405.0	585.0	246.0	144.0	3.0	2.0	1.0	2.0
LK-1312215	398.0	6.0	405.0	525.0	225.0	167.0	2.0	1.0	1.0	1.0
LK-3145300	398.0	6.0	404.0	541.0	245.0	149.0	1.0	2.0	1.0	1.0
LK-2218045	398.0	12.0	410.0	553.0	238.0	151.0	4.0	3.0	1.0	1.0
LK-6154230	398.0	6.0	405.0	557.0	232.0	160.0	2.0	1.0	1.0	1.0
LK-7121135	398.0	6.0	404.0	518.0	259.0	133.0	3.0	1.0	1.0	1.0
LK-7124005	398.0	6.0	404.0	518.0	259.0	133.0	3.0	1.0	1.0	1.0
LK-8127190	398.0	14.0	412.0	506.0	218.0	172.0	4.0	1.0	1.0	2.0
LK-3130085	398.0	7.0	404.0	603.0	255.0	136.0	3.0	1.0	1.0	2.0
LK-9209105	398.0	8.0	406.0	535.0	217.0	175.0	3.0	1.0	1.0	1.0
LK-8112035	398.0	15.0	412.0	526.0	221.0	162.0	7.0	2.0	3.0	2.0
LK-1206005	397.0	5.0	402.0	535.0	250.0	143.0	1.0	1.0	1.0	1.0
LK-1212355	397.0	9.0	406.0	556.0	250.0	140.0	2.0	2.0	1.0	1.0
LK-2212145	397.0	9.0	407.0	542.0	239.0	150.0	4.0	2.0	1.0	1.0
LK-1209345	397.0	6.0	403.0	514.0	235.0	158.0	2.0	1.0	1.0	1.0
LK-1327215	397.0	8.0	405.0	576.0	242.0	149.0	2.0	1.0	1.0	1.0
LK-1336165	397.0	6.0	404.0	565.0	234.0	158.0	2.0	1.0	1.0	1.0
LK-6103035	397.0	6.0	404.0	525.0	248.0	143.0	3.0	1.0	1.0	1.0
LK-6181255	397.0	6.0	403.0	530.0	234.0	158.0	2.0	1.0	1.0	1.0
LK-3212055	397.0	7.0	404.0	584.0	245.0	144.0	3.0	2.0	1.0	2.0
LK-6175005	397.0	4.0	401.0	507.0	227.0	165.0	2.0	1.0	1.0	1.0
LK-2136385	397.0	9.0	405.0	534.0	229.0	161.0	2.0	2.0	1.0	1.0
LK-3327075	397.0	6.0	403.0	604.0	240.0	147.0	2.0	3.0	2.0	3.0
LK-7109075	397.0	7.0	403.0	554.0	258.0	131.0	4.0	1.0	1.0	2.0
LK-7154250	397.0	8.0	405.0	523.0	242.0	149.0	3.0	1.0	1.0	1.0
LK-8139095	397.0	25.0	422.0	562.0	231.0	154.0	6.0	3.0	2.0	2.0
LK-3109160	397.0	7.0	403.0	601.0	254.0	135.0	3.0	1.0	1.0	2.0
LK-7133055	397.0	7.0	405.0	527.0	256.0	135.0	3.0	1.0	1.0	1.0
LK-2315150	396.0	19.0	415.0	543.0	240.0	138.0	12.0	2.0	2.0	2.0
LK-2109030	396.0	9.0	405.0	525.0	231.0	159.0	3.0	1.0	1.0	1.0
LK-1212175	396.0	9.0	405.0	555.0	250.0	140.0	2.0	2.0	1.0	1.0
LK-1212315	396.0	9.0	405.0	555.0	250.0	140.0	2.0	2.0	1.0	1.0
LK-7142065	396.0	8.0	404.0	516.0	276.0	112.0	4.0	1.0	1.0	2.0
LK-3118180	396.0	7.0	403.0	507.0	232.0	158.0	2.0	1.0	1.0	1.0
LK-3121095	396.0	7.0	403.0	507.0	232.0	158.0	2.0	1.0	1.0	1.0
LK-6124075	396.0	7.0	402.0	526.0	232.0	158.0	3.0	1.0	1.0	1.0
LK-3315050	396.0	6.0	402.0	600.0	248.0	138.0	2.0	2.0	1.0	3.0
LK-6130035	396.0	7.0	404.0	534.0	224.0	166.0	3.0	1.0	1.0	1.0
LK-6139090	396.0	7.0	403.0	520.0	245.0	145.0	2.0	1.0	1.0	1.0
LK-6142005	396.0	4.0	400.0	506.0	227.0	165.0	2.0	1.0	1.0	1.0
LK-3136375	396.0	6.0	402.0	563.0	243.0	148.0	1.0	1.0	1.0	1.0
LK-3324060	396.0	9.0	404.0	631.0	229.0	155.0	4.0	3.0	2.0	3.0
LK-3233115	396.0	6.0	401.0	594.0	267.0	122.0	3.0	2.0	1.0	1.0
LK-2306055	396.0	11.0	407.0	493.0	209.0	179.0	3.0	1.0	1.0	1.0
LK-3330070	396.0	6.0	401.0	601.0	239.0	147.0	2.0	3.0	2.0	3.0
LK-2218135	396.0	12.0	407.0	550.0	237.0	150.0	4.0	3.0	1.0	1.0
LK-7206060	396.0	9.0	405.0	519.0	225.0	165.0	3.0	1.0	1.0	1.0
LK-7218045	396.0	11.0	408.0	548.0	246.0	144.0	3.0	1.0	1.0	2.0
LK-8203040	396.0	9.0	406.0	511.0	244.0	139.0	7.0	2.0	2.0	2.0
LK-4104045	396.0	3.0	399.0	1289.0	384.0	2.0	8.0	1.0	0.0	0.0
LK-3309070	395.0	8.0	403.0	627.0	250.0	136.0	2.0	3.0	1.0	3.0
LK-1230595	395.0	6.0	401.0	531.0	258.0	131.0	2.0	2.0	1.0	1.0
LK-1310040	395.0	6.0	402.0	522.0	242.0	147.0	2.0	2.0	1.0	1.0
LK-1333025	395.0	6.0	402.0	562.0	232.0	157.0	2.0	1.0	1.0	1.0
LK-9121040	395.0	8.0	402.0	506.0	203.0	184.0	3.0	2.0	1.0	1.0
LK-6103030	395.0	6.0	401.0	522.0	246.0	142.0	3.0	1.0	1.0	1.0
LK-3218085	395.0	7.0	402.0	571.0	250.0	139.0	3.0	1.0	1.0	2.0
LK-3103015	395.0	6.0	400.0	549.0	246.0	143.0	2.0	1.0	1.0	1.0
LK-6121075	395.0	7.0	402.0	519.0	245.0	144.0	2.0	1.0	1.0	1.0
LK-2309125	395.0	12.0	407.0	517.0	214.0	172.0	4.0	2.0	2.0	1.0
LK-3136355	395.0	6.0	401.0	562.0	243.0	148.0	1.0	1.0	1.0	1.0
LK-3245195	395.0	5.0	400.0	570.0	263.0	126.0	2.0	2.0	1.0	2.0
LK-6160315	395.0	7.0	403.0	527.0	244.0	145.0	3.0	2.0	1.0	1.0
LK-6242225	395.0	5.0	400.0	565.0	244.0	147.0	2.0	1.0	1.0	1.0
LK-2112260	395.0	15.0	410.0	517.0	208.0	180.0	3.0	2.0	2.0	1.0
LK-2139450	395.0	9.0	403.0	527.0	225.0	162.0	3.0	2.0	1.0	1.0
LK-6154235	395.0	6.0	401.0	552.0	231.0	159.0	2.0	1.0	1.0	1.0
LK-7203180	395.0	11.0	407.0	546.0	245.0	144.0	3.0	1.0	1.0	2.0
LK-7218140	395.0	11.0	407.0	547.0	246.0	144.0	3.0	1.0	1.0	2.0
LK-2221005	395.0	9.0	403.0	478.0	257.0	128.0	5.0	1.0	1.0	1.0
LK-7166005	395.0	8.0	404.0	521.0	241.0	148.0	3.0	1.0	1.0	1.0
LK-8118040	395.0	22.0	417.0	530.0	223.0	160.0	6.0	2.0	2.0	2.0
LK-8119010	395.0	22.0	417.0	530.0	223.0	160.0	6.0	2.0	2.0	2.0
LK-5321080	395.0	8.0	403.0	654.0	247.0	140.0	5.0	1.0	1.0	1.0
LK-2124105	395.0	10.0	405.0	510.0	221.0	166.0	4.0	1.0	1.0	1.0
LK-2133095	394.0	9.0	403.0	522.0	230.0	158.0	3.0	1.0	1.0	1.0
LK-2133200	394.0	9.0	403.0	523.0	230.0	158.0	3.0	1.0	1.0	1.0
LK-1227750	394.0	6.0	400.0	514.0	290.0	97.0	2.0	2.0	1.0	1.0
LK-5242110	394.0	5.0	399.0	547.0	318.0	66.0	8.0	1.0	0.0	1.0
LK-1233145	394.0	6.0	400.0	557.0	264.0	125.0	1.0	2.0	1.0	1.0
LK-3309130	394.0	8.0	402.0	626.0	249.0	135.0	2.0	3.0	1.0	3.0
LK-1212475	394.0	9.0	403.0	552.0	249.0	139.0	2.0	2.0	1.0	1.0
LK-1230125	394.0	6.0	400.0	530.0	258.0	131.0	2.0	2.0	1.0	1.0
LK-1209070	394.0	5.0	399.0	509.0	233.0	157.0	2.0	1.0	1.0	1.0
LK-1209290	394.0	5.0	400.0	510.0	233.0	157.0	2.0	1.0	1.0	1.0
LK-3115010	394.0	7.0	402.0	505.0	231.0	158.0	2.0	1.0	1.0	1.0
LK-6248010	394.0	7.0	401.0	561.0	241.0	149.0	2.0	1.0	1.0	1.0
LK-6248080	394.0	7.0	401.0	561.0	241.0	149.0	2.0	1.0	1.0	1.0
LK-6106265	394.0	6.0	400.0	520.0	246.0	142.0	3.0	1.0	1.0	1.0
LK-3103165	394.0	6.0	400.0	547.0	246.0	143.0	2.0	1.0	1.0	1.0
LK-3103230	394.0	6.0	400.0	547.0	246.0	143.0	2.0	1.0	1.0	1.0
LK-6133115	394.0	7.0	401.0	530.0	222.0	165.0	3.0	1.0	1.0	1.0
LK-6139115	394.0	7.0	401.0	517.0	244.0	144.0	2.0	1.0	1.0	1.0
LK-3242265	394.0	5.0	399.0	592.0	262.0	127.0	1.0	2.0	1.0	1.0
LK-3245075	394.0	5.0	400.0	569.0	262.0	126.0	2.0	2.0	1.0	2.0
LK-3321090	394.0	9.0	403.0	629.0	228.0	154.0	4.0	3.0	2.0	3.0
LK-3236145	394.0	6.0	400.0	592.0	266.0	121.0	3.0	2.0	1.0	1.0
LK-6151100	394.0	6.0	400.0	551.0	230.0	158.0	2.0	1.0	1.0	1.0
LK-7203165	394.0	11.0	406.0	545.0	245.0	143.0	3.0	1.0	1.0	2.0
LK-6187025	394.0	6.0	400.0	536.0	225.0	163.0	2.0	2.0	1.0	1.0
LK-2209180	394.0	9.0	403.0	478.0	257.0	128.0	5.0	1.0	1.0	1.0
LK-2227060	394.0	9.0	403.0	478.0	257.0	128.0	5.0	1.0	1.0	1.0
LK-6148055	394.0	5.0	399.0	529.0	232.0	155.0	2.0	1.0	1.0	1.0
LK-8124085	394.0	21.0	415.0	542.0	223.0	160.0	5.0	2.0	2.0	2.0
LK-8124225	394.0	21.0	414.0	541.0	223.0	160.0	5.0	2.0	2.0	2.0
LK-2121180	394.0	10.0	404.0	475.0	255.0	133.0	3.0	1.0	1.0	1.0
LK-6163225	394.0	8.0	402.0	547.0	226.0	160.0	4.0	2.0	1.0	2.0
LK-2106170	393.0	9.0	402.0	521.0	230.0	157.0	3.0	1.0	1.0	1.0
LK-6248150	393.0	7.0	400.0	559.0	240.0	149.0	2.0	1.0	1.0	1.0
LK-3315110	393.0	6.0	399.0	596.0	246.0	138.0	2.0	2.0	1.0	3.0
LK-6172160	393.0	6.0	399.0	511.0	219.0	170.0	2.0	1.0	1.0	1.0
LK-6172225	393.0	6.0	399.0	511.0	219.0	170.0	2.0	1.0	1.0	1.0
LK-3215015	393.0	7.0	400.0	567.0	248.0	138.0	2.0	1.0	1.0	2.0
LK-1312270	393.0	6.0	399.0	518.0	222.0	165.0	2.0	1.0	1.0	1.0
LK-2154155	393.0	13.0	406.0	527.0	224.0	163.0	3.0	1.0	1.0	1.0
LK-3321175	393.0	9.0	402.0	627.0	227.0	154.0	4.0	3.0	2.0	3.0
LK-3324085	393.0	9.0	401.0	626.0	227.0	154.0	4.0	3.0	2.0	3.0
LK-9206035	393.0	7.0	400.0	543.0	219.0	167.0	3.0	2.0	1.0	1.0
LK-2112020	393.0	15.0	408.0	515.0	207.0	179.0	3.0	2.0	1.0	1.0
LK-2127375	393.0	10.0	403.0	518.0	220.0	166.0	3.0	2.0	1.0	1.0
LK-6149130	393.0	6.0	399.0	534.0	224.0	163.0	2.0	2.0	1.0	1.0
LK-6148115	393.0	5.0	398.0	528.0	232.0	155.0	2.0	1.0	1.0	1.0
LK-2145105	393.0	10.0	403.0	521.0	200.0	187.0	3.0	1.0	1.0	1.0
LK-8127195	393.0	13.0	407.0	500.0	215.0	170.0	4.0	1.0	1.0	1.0
LK-5224030	393.0	4.0	397.0	541.0	339.0	44.0	8.0	1.0	1.0	1.0
LK-9203430	393.0	8.0	402.0	550.0	234.0	153.0	3.0	2.0	1.0	1.0
