entity_id	valid	rejected	polled	electors	UNP	SLFP	SLMP
LK-6145320	229.0	2.0	232.0	454.0	111.0	114.0	4.0
LK-6163030	229.0	3.0	232.0	499.0	125.0	95.0	9.0
LK-2124375	229.0	4.0	233.0	324.0	116.0	110.0	3.0
LK-8112120	229.0	5.0	235.0	235.0	120.0	105.0	4.0
LK-8118160	229.0	9.0	238.0	670.0	150.0	74.0	5.0
LK-3106095	229.0	4.0	233.0	1058.0	131.0	89.0	9.0
LK-5212160	228.0	3.0	231.0	315.0	115.0	110.0	3.0
LK-2106195	228.0	4.0	232.0	376.0	123.0	102.0	3.0
LK-2133380	228.0	4.0	232.0	376.0	123.0	102.0	3.0
LK-1212380	228.0	4.0	232.0	324.0	110.0	114.0	4.0
LK-6233085	228.0	3.0	231.0	308.0	122.0	102.0	3.0
LK-2151085	228.0	3.0	231.0	302.0	135.0	90.0	3.0
LK-2154005	228.0	3.0	231.0	301.0	135.0	90.0	3.0
LK-3145315	228.0	2.0	230.0	325.0	95.0	129.0	4.0
LK-6142230	228.0	2.0	230.0	326.0	112.0	114.0	2.0
LK-1312050	228.0	5.0	234.0	349.0	113.0	111.0	4.0
LK-9218365	228.0	2.0	231.0	385.0	131.0	94.0	4.0
LK-2303020	228.0	3.0	231.0	283.0	129.0	98.0	2.0
LK-1336025	228.0	4.0	232.0	518.0	110.0	111.0	7.0
LK-2136215	228.0	3.0	230.0	387.0	107.0	116.0	4.0
LK-3151035	228.0	3.0	231.0	459.0	86.0	137.0	5.0
LK-9203285	228.0	3.0	231.0	344.0	126.0	98.0	4.0
LK-9203420	228.0	3.0	231.0	344.0	126.0	98.0	4.0
LK-6103085	228.0	3.0	231.0	508.0	106.0	114.0	8.0
LK-3136080	228.0	4.0	233.0	538.0	102.0	117.0	9.0
LK-6145190	228.0	2.0	231.0	452.0	110.0	114.0	4.0
LK-6148125	228.0	2.0	231.0	451.0	110.0	114.0	4.0
LK-3103250	228.0	3.0	231.0	702.0	94.0	129.0	5.0
LK-2124400	228.0	4.0	232.0	322.0	115.0	110.0	3.0
LK-8142120	228.0	5.0	232.0	370.0	126.0	97.0	5.0
LK-8112045	228.0	5.0	233.0	233.0	120.0	104.0	4.0
LK-3109120	228.0	3.0	231.0	1080.0	95.0	129.0	4.0
LK-4112040	228.0	11.0	239.0	1478.0	58.0	76.0	94.0
LK-8121145	228.0	5.0	233.0	847.0	132.0	84.0	12.0
LK-4121045	228.0	8.0	237.0	1452.0	46.0	95.0	87.0
LK-2133050	227.0	4.0	231.0	375.0	122.0	102.0	3.0
LK-3124170	227.0	4.0	231.0	307.0	96.0	127.0	4.0
LK-3118075	227.0	4.0	230.0	328.0	111.0	112.0	4.0
LK-3121055	227.0	4.0	231.0	328.0	111.0	112.0	4.0
LK-6212055	227.0	2.0	229.0	376.0	118.0	105.0	4.0
LK-1315065	227.0	5.0	232.0	346.0	112.0	110.0	4.0
LK-6184025	227.0	3.0	230.0	378.0	127.0	96.0	3.0
LK-6184315	227.0	3.0	229.0	378.0	127.0	96.0	3.0
LK-2136300	227.0	3.0	229.0	385.0	107.0	116.0	4.0
LK-9203020	227.0	3.0	230.0	342.0	125.0	97.0	4.0
LK-8136055	227.0	6.0	233.0	368.0	123.0	97.0	7.0
LK-3136070	227.0	4.0	231.0	533.0	101.0	116.0	9.0
LK-6154115	227.0	3.0	230.0	465.0	119.0	104.0	5.0
LK-7148170	227.0	3.0	230.0	617.0	84.0	137.0	6.0
LK-8109065	227.0	5.0	232.0	232.0	119.0	104.0	4.0
LK-8115040	227.0	5.0	232.0	232.0	119.0	104.0	4.0
LK-4115010	227.0	11.0	238.0	1469.0	58.0	76.0	93.0
LK-3106140	227.0	4.0	231.0	1047.0	129.0	88.0	9.0
LK-4309095	227.0	9.0	236.0	236.0	110.0	67.0	50.0
LK-2312190	226.0	5.0	231.0	298.0	154.0	65.0	7.0
LK-2312295	226.0	5.0	232.0	299.0	154.0	65.0	7.0
LK-2106095	226.0	4.0	230.0	374.0	122.0	102.0	3.0
LK-2106130	226.0	4.0	230.0	374.0	122.0	102.0	3.0
LK-2109155	226.0	4.0	230.0	374.0	122.0	102.0	3.0
LK-1212430	226.0	3.0	230.0	321.0	109.0	113.0	4.0
LK-1209450	226.0	3.0	230.0	294.0	111.0	111.0	5.0
LK-6221015	226.0	3.0	230.0	306.0	121.0	102.0	3.0
LK-6233140	226.0	3.0	229.0	305.0	121.0	102.0	3.0
LK-2148115	226.0	3.0	229.0	283.0	127.0	97.0	2.0
LK-3312030	226.0	9.0	235.0	527.0	111.0	109.0	7.0
LK-3154060	226.0	3.0	229.0	454.0	85.0	136.0	5.0
LK-6187215	226.0	3.0	229.0	383.0	104.0	118.0	4.0
LK-2134120	226.0	2.0	229.0	321.0	122.0	102.0	3.0
LK-2134245	226.0	2.0	228.0	321.0	122.0	102.0	3.0
LK-2139570	226.0	5.0	231.0	416.0	137.0	86.0	3.0
LK-6106055	226.0	3.0	229.0	504.0	105.0	113.0	8.0
LK-9209265	226.0	3.0	229.0	340.0	135.0	87.0	3.0
LK-7148065	226.0	3.0	230.0	616.0	84.0	137.0	6.0
LK-3112035	226.0	3.0	229.0	694.0	93.0	128.0	5.0
LK-3112045	226.0	3.0	229.0	694.0	93.0	128.0	5.0
LK-6163225	226.0	3.0	229.0	493.0	123.0	94.0	9.0
LK-8130185	226.0	5.0	230.0	836.0	150.0	72.0	5.0
LK-4115025	226.0	11.0	237.0	1467.0	57.0	76.0	93.0
LK-1215070	225.0	3.0	228.0	289.0	109.0	110.0	5.0
LK-5248115	225.0	6.0	230.0	321.0	98.0	106.0	21.0
LK-2106070	225.0	4.0	228.0	371.0	121.0	101.0	3.0
LK-2133315	225.0	4.0	228.0	371.0	121.0	101.0	3.0
LK-6236200	225.0	3.0	229.0	305.0	121.0	101.0	3.0
LK-3127015	225.0	4.0	229.0	304.0	95.0	126.0	4.0
LK-3303020	225.0	9.0	234.0	524.0	110.0	108.0	7.0
LK-6184045	225.0	3.0	227.0	374.0	126.0	96.0	3.0
LK-6184095	225.0	3.0	228.0	375.0	126.0	96.0	3.0
LK-6184295	225.0	3.0	228.0	375.0	127.0	96.0	3.0
LK-2306610	225.0	3.0	228.0	270.0	138.0	85.0	2.0
LK-9218360	225.0	2.0	227.0	379.0	129.0	92.0	4.0
LK-5218035	225.0	6.0	231.0	304.0	121.0	88.0	16.0
LK-1336165	225.0	4.0	229.0	511.0	109.0	110.0	7.0
LK-5225030	225.0	4.0	229.0	328.0	140.0	72.0	13.0
LK-6149055	225.0	3.0	228.0	381.0	103.0	118.0	4.0
LK-6149080	225.0	3.0	228.0	381.0	103.0	118.0	4.0
LK-2127200	225.0	3.0	229.0	396.0	124.0	98.0	4.0
LK-6109005	225.0	3.0	228.0	501.0	104.0	113.0	8.0
LK-7148080	225.0	3.0	229.0	614.0	83.0	136.0	6.0
LK-5315020	225.0	6.0	231.0	567.0	82.0	58.0	85.0
LK-6130255	225.0	2.0	227.0	646.0	131.0	89.0	5.0
LK-6133170	225.0	2.0	227.0	647.0	131.0	89.0	5.0
LK-6163230	225.0	3.0	228.0	491.0	123.0	93.0	9.0
LK-8124235	225.0	6.0	231.0	464.0	131.0	86.0	7.0
LK-8209025	225.0	8.0	232.0	647.0	137.0	83.0	6.0
LK-8109020	225.0	5.0	230.0	230.0	118.0	103.0	4.0
LK-7206070	225.0	10.0	235.0	1071.0	145.0	77.0	4.0
LK-8233055	225.0	5.0	230.0	1817.0	160.0	59.0	6.0
LK-4121075	225.0	8.0	233.0	1429.0	46.0	93.0	86.0
LK-1227600	224.0	3.0	227.0	298.0	84.0	135.0	6.0
LK-5245010	224.0	6.0	230.0	321.0	98.0	106.0	21.0
LK-5251050	224.0	6.0	230.0	321.0	98.0	105.0	21.0
LK-1209215	224.0	3.0	227.0	291.0	110.0	110.0	4.0
LK-1115040	224.0	3.0	227.0	314.0	111.0	108.0	5.0
LK-3127155	224.0	4.0	228.0	303.0	94.0	125.0	4.0
LK-9103145	224.0	3.0	226.0	304.0	121.0	93.0	10.0
LK-2154100	224.0	3.0	227.0	297.0	133.0	88.0	3.0
LK-3142015	224.0	2.0	226.0	320.0	94.0	127.0	4.0
LK-1330225	224.0	4.0	228.0	407.0	104.0	115.0	5.0
LK-6142130	224.0	2.0	226.0	321.0	110.0	112.0	2.0
LK-1312155	224.0	5.0	229.0	342.0	110.0	109.0	4.0
LK-6215095	224.0	4.0	228.0	338.0	144.0	75.0	5.0
LK-9224085	224.0	3.0	227.0	300.0	133.0	83.0	8.0
LK-6169165	224.0	2.0	226.0	385.0	112.0	109.0	3.0
LK-1333025	224.0	4.0	228.0	508.0	108.0	109.0	6.0
LK-3154065	224.0	3.0	227.0	451.0	84.0	135.0	5.0
LK-6149070	224.0	3.0	227.0	380.0	103.0	117.0	4.0
LK-2134065	224.0	2.0	226.0	318.0	121.0	101.0	3.0
LK-2139025	224.0	5.0	228.0	412.0	136.0	85.0	3.0
LK-6109095	224.0	3.0	227.0	499.0	104.0	112.0	8.0
LK-6151110	224.0	3.0	226.0	458.0	117.0	102.0	5.0
LK-2121105	224.0	3.0	227.0	337.0	109.0	112.0	3.0
LK-7163015	224.0	3.0	227.0	610.0	83.0	135.0	6.0
LK-7109055	224.0	5.0	229.0	503.0	88.0	132.0	4.0
LK-3103180	224.0	3.0	227.0	688.0	92.0	126.0	5.0
LK-2124025	224.0	4.0	228.0	316.0	113.0	108.0	3.0
LK-7209030	224.0	10.0	234.0	1064.0	144.0	76.0	4.0
LK-5212125	223.0	3.0	226.0	309.0	112.0	108.0	3.0
LK-5121095	223.0	7.0	230.0	415.0	125.0	36.0	62.0
LK-6236080	223.0	3.0	226.0	302.0	119.0	100.0	3.0
LK-1118230	223.0	3.0	226.0	313.0	110.0	108.0	5.0
LK-6212035	223.0	2.0	225.0	370.0	116.0	103.0	4.0
LK-1315160	223.0	5.0	229.0	342.0	110.0	109.0	4.0
LK-6181095	223.0	3.0	226.0	372.0	125.0	95.0	3.0
LK-2306145	223.0	3.0	227.0	268.0	137.0	84.0	2.0
LK-2306265	223.0	3.0	227.0	268.0	137.0	84.0	2.0
LK-5124010	223.0	15.0	238.0	368.0	106.0	26.0	91.0
LK-7212170	223.0	4.0	227.0	450.0	119.0	99.0	5.0
LK-7215155	223.0	4.0	227.0	450.0	119.0	99.0	5.0
LK-5224020	223.0	4.0	227.0	325.0	138.0	72.0	13.0
LK-9233110	223.0	3.0	227.0	334.0	135.0	84.0	5.0
LK-2103180	223.0	2.0	225.0	317.0	120.0	100.0	3.0
LK-6151070	223.0	3.0	226.0	457.0	117.0	102.0	5.0
LK-6154105	223.0	3.0	226.0	457.0	117.0	102.0	5.0
LK-6154200	223.0	3.0	225.0	456.0	117.0	102.0	5.0
LK-6157180	223.0	3.0	226.0	457.0	117.0	102.0	5.0
LK-5303045	223.0	3.0	226.0	411.0	106.0	110.0	7.0
LK-6145070	223.0	2.0	225.0	441.0	108.0	111.0	4.0
LK-6121055	223.0	2.0	226.0	575.0	122.0	97.0	5.0
LK-7106060	223.0	5.0	228.0	501.0	88.0	132.0	4.0
LK-7109170	223.0	5.0	228.0	501.0	88.0	131.0	4.0
LK-6163515	223.0	3.0	226.0	486.0	122.0	92.0	9.0
LK-2233115	223.0	4.0	227.0	676.0	137.0	82.0	4.0
LK-4133015	223.0	13.0	236.0	1664.0	54.0	90.0	79.0
LK-4309080	223.0	8.0	231.0	231.0	108.0	66.0	49.0
LK-5239015	222.0	6.0	228.0	318.0	97.0	105.0	21.0
LK-5242165	222.0	6.0	228.0	318.0	97.0	105.0	21.0
LK-6221070	222.0	3.0	225.0	301.0	119.0	100.0	3.0
LK-2151080	222.0	3.0	225.0	293.0	131.0	87.0	3.0
LK-6212015	222.0	2.0	224.0	368.0	116.0	103.0	4.0
LK-2309280	222.0	4.0	225.0	297.0	122.0	97.0	3.0
LK-7210080	222.0	4.0	226.0	448.0	119.0	99.0	4.0
LK-1333125	222.0	4.0	226.0	503.0	107.0	108.0	6.0
LK-2136155	222.0	3.0	225.0	378.0	105.0	114.0	4.0
LK-3151125	222.0	3.0	226.0	448.0	84.0	134.0	5.0
LK-3151140	222.0	3.0	225.0	447.0	84.0	133.0	5.0
LK-5221060	222.0	4.0	226.0	324.0	138.0	71.0	13.0
LK-6166175	222.0	3.0	225.0	377.0	102.0	116.0	4.0
LK-6187295	222.0	3.0	225.0	376.0	102.0	116.0	4.0
LK-6178300	222.0	3.0	225.0	466.0	114.0	103.0	4.0
LK-2127105	222.0	3.0	225.0	390.0	122.0	97.0	3.0
LK-2139310	222.0	4.0	226.0	408.0	135.0	85.0	3.0
LK-2139395	222.0	4.0	227.0	408.0	135.0	85.0	3.0
LK-5324140	222.0	3.0	225.0	409.0	106.0	109.0	7.0
LK-8106095	222.0	4.0	226.0	413.0	150.0	68.0	4.0
LK-6145140	222.0	2.0	224.0	439.0	107.0	111.0	4.0
LK-7148060	222.0	3.0	225.0	605.0	82.0	134.0	6.0
LK-5306120	222.0	6.0	228.0	559.0	81.0	58.0	84.0
LK-3103130	222.0	3.0	225.0	683.0	91.0	126.0	5.0
LK-6163020	222.0	3.0	225.0	484.0	121.0	92.0	9.0
LK-2215030	222.0	5.0	227.0	546.0	140.0	77.0	5.0
LK-8119020	222.0	9.0	231.0	649.0	145.0	72.0	5.0
LK-4121120	222.0	8.0	230.0	1412.0	45.0	92.0	85.0
LK-5209020	221.0	3.0	224.0	306.0	111.0	107.0	3.0
LK-5212075	221.0	3.0	223.0	305.0	111.0	107.0	3.0
LK-1318185	221.0	3.0	225.0	295.0	104.0	108.0	9.0
LK-6236100	221.0	3.0	224.0	299.0	118.0	100.0	3.0
LK-3148070	221.0	4.0	225.0	299.0	93.0	124.0	4.0
LK-3148100	221.0	4.0	225.0	299.0	93.0	124.0	4.0
LK-6209085	221.0	2.0	223.0	366.0	115.0	102.0	4.0
LK-6203085	221.0	4.0	225.0	334.0	143.0	74.0	5.0
LK-6215020	221.0	4.0	225.0	335.0	143.0	74.0	5.0
LK-6169170	221.0	2.0	223.0	380.0	110.0	108.0	3.0
LK-2309200	221.0	4.0	225.0	296.0	121.0	97.0	3.0
LK-1336055	221.0	4.0	225.0	502.0	107.0	108.0	6.0
LK-2136275	221.0	3.0	224.0	376.0	104.0	113.0	4.0
LK-2136350	221.0	3.0	224.0	377.0	104.0	113.0	4.0
LK-6178130	221.0	3.0	224.0	464.0	114.0	103.0	4.0
LK-2103305	221.0	2.0	223.0	313.0	119.0	99.0	3.0
LK-2127040	221.0	3.0	225.0	389.0	121.0	97.0	3.0
LK-2139160	221.0	4.0	225.0	406.0	134.0	84.0	3.0
LK-6103095	221.0	3.0	224.0	492.0	102.0	111.0	8.0
LK-6106220	221.0	3.0	224.0	492.0	102.0	111.0	8.0
LK-6151125	221.0	3.0	224.0	453.0	116.0	101.0	5.0
LK-3333220	221.0	13.0	234.0	923.0	109.0	105.0	7.0
LK-8124100	221.0	6.0	227.0	455.0	129.0	85.0	7.0
LK-8203125	221.0	7.0	228.0	635.0	134.0	81.0	5.0
LK-8130175	221.0	5.0	225.0	817.0	146.0	70.0	5.0
LK-8130210	221.0	5.0	225.0	817.0	146.0	70.0	5.0
LK-4506010	221.0	8.0	229.0	1135.0	80.0	86.0	55.0
LK-5212245	220.0	3.0	223.0	305.0	111.0	107.0	3.0
LK-2133160	220.0	4.0	224.0	363.0	118.0	99.0	3.0
LK-3127105	220.0	4.0	224.0	297.0	93.0	123.0	4.0
LK-3303100	220.0	9.0	229.0	513.0	108.0	106.0	6.0
LK-3306060	220.0	9.0	229.0	513.0	108.0	106.0	6.0
LK-3309105	220.0	9.0	229.0	513.0	108.0	106.0	6.0
LK-3142050	220.0	2.0	222.0	315.0	92.0	125.0	4.0
LK-3142090	220.0	2.0	222.0	314.0	92.0	124.0	4.0
LK-3145070	220.0	2.0	222.0	314.0	92.0	124.0	4.0
LK-1330220	220.0	4.0	224.0	402.0	102.0	113.0	5.0
LK-6203035	220.0	4.0	224.0	333.0	142.0	73.0	5.0
LK-2306620	220.0	3.0	224.0	264.0	135.0	83.0	2.0
LK-5133160	220.0	15.0	236.0	363.0	104.0	26.0	90.0
LK-5103070	220.0	7.0	228.0	399.0	103.0	56.0	61.0
LK-5109060	220.0	7.0	227.0	399.0	103.0	56.0	61.0
LK-9203060	220.0	3.0	223.0	332.0	121.0	94.0	4.0
LK-2139545	220.0	4.0	225.0	405.0	134.0	84.0	3.0
LK-3221020	220.0	4.0	224.0	582.0	85.0	130.0	4.0
LK-3136355	220.0	4.0	223.0	517.0	98.0	113.0	9.0
LK-3136375	220.0	4.0	224.0	518.0	98.0	113.0	9.0
LK-7145115	220.0	3.0	223.0	599.0	81.0	133.0	6.0
LK-3203085	220.0	4.0	223.0	591.0	103.0	111.0	6.0
LK-7106065	220.0	5.0	225.0	495.0	87.0	130.0	4.0
LK-6130060	220.0	2.0	223.0	634.0	129.0	87.0	5.0
LK-6136070	220.0	2.0	222.0	513.0	108.0	109.0	3.0
LK-2215120	220.0	5.0	225.0	541.0	139.0	76.0	5.0
LK-8124005	220.0	6.0	226.0	455.0	129.0	85.0	7.0
LK-2230225	220.0	4.0	223.0	666.0	135.0	81.0	4.0
LK-8203145	220.0	7.0	227.0	633.0	134.0	81.0	5.0
LK-8130180	220.0	5.0	225.0	816.0	146.0	70.0	5.0
LK-4127085	220.0	18.0	238.0	935.0	61.0	91.0	68.0
LK-5212045	219.0	3.0	222.0	304.0	111.0	106.0	3.0
LK-3148175	219.0	4.0	222.0	295.0	92.0	122.0	4.0
LK-9115055	219.0	2.0	221.0	274.0	114.0	101.0	4.0
LK-3306140	219.0	9.0	228.0	510.0	107.0	105.0	6.0
LK-3309040	219.0	9.0	228.0	511.0	107.0	106.0	6.0
LK-3142035	219.0	2.0	221.0	312.0	91.0	124.0	4.0
LK-1330155	219.0	4.0	223.0	399.0	102.0	113.0	5.0
LK-1330200	219.0	4.0	223.0	399.0	102.0	113.0	5.0
LK-5130040	219.0	15.0	234.0	361.0	104.0	26.0	89.0
LK-2309305	219.0	4.0	223.0	293.0	120.0	96.0	3.0
LK-9233030	219.0	3.0	222.0	327.0	132.0	82.0	4.0
LK-9203410	219.0	3.0	222.0	330.0	121.0	94.0	4.0
LK-2139010	219.0	4.0	223.0	402.0	133.0	83.0	3.0
LK-6109125	219.0	3.0	222.0	488.0	102.0	110.0	8.0
LK-5333045	219.0	3.0	223.0	405.0	105.0	108.0	7.0
LK-6115105	219.0	2.0	221.0	564.0	119.0	95.0	5.0
LK-6163045	219.0	3.0	222.0	478.0	120.0	91.0	9.0
LK-2124285	219.0	4.0	223.0	310.0	111.0	105.0	3.0
LK-2227150	219.0	2.0	221.0	494.0	109.0	107.0	3.0
LK-2227175	219.0	2.0	222.0	496.0	109.0	107.0	3.0
LK-3318225	219.0	13.0	232.0	912.0	107.0	104.0	7.0
LK-8203135	219.0	7.0	226.0	630.0	133.0	81.0	5.0
LK-8209110	219.0	7.0	227.0	631.0	133.0	81.0	5.0
LK-4127150	219.0	18.0	237.0	931.0	61.0	91.0	67.0
LK-1227400	218.0	3.0	220.0	290.0	81.0	131.0	5.0
LK-6236220	218.0	3.0	221.0	295.0	117.0	98.0	3.0
LK-1118025	218.0	3.0	221.0	305.0	108.0	105.0	5.0
LK-3148220	218.0	4.0	221.0	294.0	92.0	122.0	4.0
LK-9142220	218.0	3.0	221.0	278.0	126.0	89.0	3.0
LK-9109085	218.0	3.0	220.0	296.0	118.0	90.0	10.0
LK-2154065	218.0	3.0	221.0	288.0	129.0	86.0	3.0
LK-6184235	218.0	2.0	220.0	363.0	122.0	93.0	3.0
LK-2306545	218.0	3.0	221.0	261.0	133.0	82.0	2.0
LK-7215250	218.0	4.0	223.0	441.0	117.0	97.0	4.0
LK-2303390	218.0	3.0	220.0	270.0	123.0	93.0	2.0
LK-5224135	218.0	4.0	222.0	318.0	135.0	70.0	13.0
LK-6187415	218.0	3.0	221.0	370.0	100.0	114.0	4.0
LK-2134215	218.0	2.0	220.0	309.0	117.0	98.0	3.0
LK-2139595	218.0	4.0	222.0	401.0	132.0	83.0	3.0
LK-6106215	218.0	3.0	221.0	486.0	101.0	109.0	8.0
LK-3103085	218.0	3.0	221.0	670.0	90.0	123.0	5.0
LK-4142020	218.0	10.0	228.0	869.0	81.0	57.0	79.0
LK-3130075	218.0	3.0	222.0	1035.0	91.0	123.0	4.0
LK-4133070	218.0	13.0	231.0	1631.0	53.0	89.0	77.0
LK-3133040	218.0	5.0	223.0	1566.0	103.0	108.0	7.0
LK-1224035	217.0	3.0	220.0	299.0	91.0	120.0	6.0
LK-2133085	217.0	4.0	221.0	359.0	117.0	98.0	3.0
LK-6248215	217.0	3.0	220.0	289.0	124.0	88.0	4.0
LK-3309050	217.0	9.0	226.0	506.0	106.0	105.0	6.0
LK-3145045	217.0	2.0	219.0	310.0	90.0	123.0	4.0
LK-2309050	217.0	3.0	220.0	290.0	119.0	95.0	3.0
LK-6187150	217.0	3.0	220.0	367.0	100.0	114.0	4.0
LK-2103175	217.0	2.0	219.0	309.0	117.0	98.0	3.0
LK-2134165	217.0	2.0	219.0	307.0	117.0	97.0	3.0
LK-2139405	217.0	4.0	222.0	399.0	132.0	83.0	3.0
LK-2118290	217.0	3.0	220.0	326.0	105.0	109.0	3.0
LK-6115140	217.0	2.0	219.0	558.0	118.0	94.0	5.0
LK-6139155	217.0	2.0	219.0	558.0	118.0	94.0	5.0
LK-3203035	217.0	4.0	221.0	585.0	102.0	110.0	6.0
LK-7103045	217.0	5.0	222.0	487.0	85.0	128.0	4.0
LK-3112170	217.0	3.0	220.0	666.0	89.0	122.0	5.0
LK-3112195	217.0	3.0	220.0	666.0	89.0	122.0	5.0
LK-2124305	217.0	4.0	221.0	306.0	110.0	104.0	3.0
LK-8139095	217.0	5.0	221.0	353.0	120.0	92.0	5.0
LK-4118100	217.0	13.0	230.0	968.0	43.0	100.0	74.0
LK-7154265	217.0	2.0	219.0	680.0	94.0	119.0	3.0
LK-4509090	217.0	8.0	224.0	1111.0	79.0	84.0	54.0
LK-3130070	217.0	3.0	220.0	1029.0	90.0	123.0	4.0
LK-5206065	216.0	3.0	219.0	299.0	109.0	105.0	3.0
LK-1227170	216.0	3.0	219.0	288.0	81.0	130.0	5.0
LK-1230380	216.0	2.0	218.0	272.0	98.0	115.0	4.0
LK-2109140	216.0	4.0	220.0	357.0	117.0	97.0	3.0
LK-1212425	216.0	3.0	220.0	307.0	104.0	108.0	4.0
LK-6230035	216.0	3.0	219.0	292.0	116.0	97.0	3.0
LK-3124100	216.0	4.0	219.0	291.0	91.0	121.0	4.0
LK-6181165	216.0	2.0	218.0	359.0	121.0	92.0	3.0
LK-6203020	216.0	4.0	220.0	326.0	139.0	72.0	5.0
LK-5216020	216.0	6.0	221.0	291.0	116.0	84.0	15.0
LK-7212190	216.0	4.0	220.0	436.0	116.0	96.0	4.0
LK-2303265	216.0	3.0	219.0	267.0	122.0	92.0	2.0
LK-3151150	216.0	3.0	219.0	435.0	81.0	130.0	5.0
LK-5221085	216.0	4.0	220.0	314.0	134.0	69.0	13.0
LK-5224130	216.0	4.0	221.0	316.0	134.0	70.0	13.0
LK-6149015	216.0	3.0	219.0	367.0	99.0	113.0	4.0
LK-6166140	216.0	3.0	219.0	366.0	99.0	113.0	4.0
LK-2103025	216.0	2.0	218.0	306.0	116.0	97.0	3.0
LK-2134125	216.0	2.0	218.0	307.0	117.0	97.0	3.0
LK-2127240	216.0	3.0	220.0	381.0	119.0	94.0	3.0
LK-6154090	216.0	2.0	218.0	441.0	113.0	98.0	4.0
LK-5315115	216.0	5.0	221.0	543.0	79.0	56.0	81.0
LK-3203055	216.0	4.0	220.0	581.0	101.0	109.0	6.0
LK-6130095	216.0	2.0	218.0	620.0	126.0	85.0	5.0
LK-6133145	216.0	2.0	218.0	622.0	126.0	85.0	5.0
LK-8118045	216.0	9.0	225.0	631.0	141.0	70.0	5.0
LK-4130225	216.0	22.0	238.0	1112.0	50.0	80.0	87.0
LK-3109140	216.0	3.0	219.0	1025.0	90.0	122.0	4.0
LK-4133165	216.0	13.0	228.0	1612.0	52.0	88.0	76.0
LK-4121135	216.0	8.0	224.0	1372.0	44.0	90.0	82.0
LK-4309185	216.0	8.0	224.0	224.0	105.0	64.0	47.0
LK-2315125	215.0	5.0	220.0	284.0	147.0	62.0	6.0
LK-5212235	215.0	3.0	218.0	297.0	108.0	104.0	3.0
LK-6230095	215.0	3.0	218.0	291.0	115.0	97.0	3.0
LK-9121100	215.0	3.0	218.0	274.0	125.0	88.0	3.0
LK-2157115	215.0	3.0	218.0	285.0	128.0	85.0	3.0
LK-3145310	215.0	2.0	217.0	307.0	90.0	122.0	4.0
LK-2306210	215.0	3.0	218.0	258.0	132.0	81.0	2.0
LK-2309545	215.0	3.0	219.0	288.0	118.0	95.0	3.0
LK-1339065	215.0	4.0	219.0	488.0	104.0	105.0	6.0
LK-2136320	215.0	3.0	217.0	365.0	101.0	110.0	4.0
LK-6178175	215.0	3.0	218.0	453.0	111.0	100.0	4.0
LK-9203360	215.0	3.0	218.0	324.0	119.0	92.0	4.0
LK-2127145	215.0	3.0	218.0	378.0	118.0	94.0	3.0
LK-2139175	215.0	4.0	219.0	395.0	130.0	82.0	2.0
LK-2139425	215.0	4.0	219.0	395.0	131.0	82.0	2.0
LK-6103135	215.0	3.0	217.0	478.0	99.0	107.0	8.0
LK-6106270	215.0	3.0	217.0	478.0	99.0	107.0	8.0
LK-5321045	215.0	3.0	219.0	397.0	103.0	106.0	7.0
LK-5324095	215.0	3.0	218.0	396.0	102.0	106.0	7.0
LK-3103010	215.0	3.0	218.0	660.0	88.0	121.0	5.0
LK-3112165	215.0	3.0	218.0	662.0	89.0	122.0	5.0
LK-2233285	215.0	4.0	219.0	654.0	132.0	79.0	4.0
LK-4127100	215.0	18.0	233.0	914.0	60.0	89.0	66.0
LK-4133090	215.0	13.0	227.0	1607.0	52.0	87.0	76.0
LK-8221055	215.0	5.0	220.0	1739.0	153.0	57.0	6.0
LK-2206170	215.0	3.0	218.0	2052.0	121.0	90.0	4.0
LK-1230425	214.0	2.0	216.0	270.0	97.0	114.0	4.0
LK-1306275	214.0	3.0	217.0	285.0	101.0	104.0	9.0
LK-6218100	214.0	3.0	217.0	290.0	115.0	96.0	3.0
LK-6248120	214.0	3.0	217.0	286.0	123.0	87.0	4.0
LK-3124150	214.0	4.0	217.0	289.0	90.0	120.0	4.0
LK-3148120	214.0	4.0	217.0	289.0	90.0	120.0	4.0
LK-9118105	214.0	2.0	216.0	267.0	111.0	99.0	3.0
LK-2306605	214.0	3.0	218.0	257.0	131.0	81.0	2.0
LK-2309535	214.0	3.0	218.0	287.0	118.0	94.0	3.0
LK-3154170	214.0	3.0	217.0	431.0	81.0	129.0	4.0
LK-9230055	214.0	3.0	218.0	321.0	129.0	81.0	4.0
LK-2139540	214.0	4.0	219.0	394.0	130.0	82.0	2.0
LK-6103120	214.0	3.0	217.0	476.0	99.0	107.0	8.0
LK-3136465	214.0	4.0	217.0	502.0	95.0	110.0	9.0
LK-6154045	214.0	2.0	217.0	439.0	112.0	98.0	4.0
LK-6154180	214.0	2.0	216.0	437.0	112.0	97.0	4.0
LK-7142105	214.0	3.0	218.0	585.0	79.0	130.0	5.0
LK-6121155	214.0	2.0	216.0	551.0	117.0	93.0	5.0
LK-6133090	214.0	2.0	216.0	615.0	125.0	84.0	4.0
LK-2221065	214.0	2.0	216.0	484.0	107.0	105.0	3.0
LK-2233145	214.0	4.0	218.0	650.0	131.0	79.0	4.0
LK-4127140	214.0	17.0	232.0	910.0	59.0	89.0	66.0
LK-3134075	214.0	5.0	219.0	1536.0	101.0	106.0	7.0
